Text,image_url,image_data,category
Here is one of many build a bears that my ex from high school had purchased for me. This one he even got the outfit for the bear Valentine’s Day 😂 This one isn’t the creepiest now !! It’s the one with hun saying I love you stating my full name!! My children have now adopted these bears and that dreaded recording still plays 😳 ,https://media.rtm.com/thegreatexchange/large/f7096f2d-98dd-455b-8b5e-6371d1801964.jpeg,https://media.rtm.com/thegreatexchange/large/f7096f2d-98dd-455b-8b5e-6371d1801964.jpeg,VALENTINE
I received these items from a now ex boyfriend. He was always good with choosing and giving lots of tailored gifts! Just not realizing it’s the small or free things that mattered the most!,https://media.rtm.com/thegreatexchange/large/9b251193-2dc4-407b-8e32-01369238e201.jpeg,https://media.rtm.com/thegreatexchange/large/9b251193-2dc4-407b-8e32-01369238e201.jpeg,CLOTHING
I met my ex when I was 27 and stayed with him for too long. If Chateau St. Michelle can return my youth which I foolishly wasted on him I'd be very grateful. ,https://media.rtm.com/thegreatexchange/large/21f4895f-eb30-44d0-9e11-7704820ffcf8.jpeg,https://media.rtm.com/thegreatexchange/large/21f4895f-eb30-44d0-9e11-7704820ffcf8.jpeg,CLOTHING
My former girlfriend of 5 years knew my spicy side and gifted me with this Angry Taco 🌮 I’m happily married now but keep “Senior Furioso” around just to remind me to always enjoy the milder side of life and go with the flow. A little wine always helps put things in perspective too 😉 🍷 🥂 ,https://media.rtm.com/thegreatexchange/large/cefbc9d3-b162-499e-aec8-a59864fb19d3.jpeg,https://media.rtm.com/thegreatexchange/large/cefbc9d3-b162-499e-aec8-a59864fb19d3.jpeg,GIFT
I have the silver Bengal bracelets from my ex that I have been holding onto for way to many years.  I think it's time to let go. That relationship taught me so many things about myself and what I want out of life. It was a learning lesson. ,https://media.rtm.com/thegreatexchange/large/ed6160ed-670c-450b-a3f1-14e278e11e42.jpeg,https://media.rtm.com/thegreatexchange/large/ed6160ed-670c-450b-a3f1-14e278e11e42.jpeg,JEWELARY
My ex sent me this when he was in basic. I can’t give it to goodwill or throw it away. I feel like those options are somehow unpatriotic…,https://media.rtm.com/thegreatexchange/large/0130f127-59cd-4eaf-845e-dcfcb33b3acd.jpeg,https://media.rtm.com/thegreatexchange/large/0130f127-59cd-4eaf-845e-dcfcb33b3acd.jpeg,OTHER
My Ex his family and I went on a ski trip where I got this mug. Honestly it has been my go to mug bc I love blue and it holds really well but because it still reminds me of him I’m tossing it today!,https://media.rtm.com/thegreatexchange/large/5f2f1e52-ddd1-4525-9992-dff2e15565d7.jpeg,https://media.rtm.com/thegreatexchange/large/5f2f1e52-ddd1-4525-9992-dff2e15565d7.jpeg,TRIP
This vacuum was gift from my ex-husband but it no longer works.,https://media.rtm.com/thegreatexchange/large/0f9e0e64-82b4-449c-adbd-bf3d02c9e08b.jpeg,https://media.rtm.com/thegreatexchange/large/0f9e0e64-82b4-449c-adbd-bf3d02c9e08b.jpeg,GIFT
The fellow I got engaged to when we were in college gave me this necklace. When we split up - we were just too young to choose someone to spend the rest of our lives with - he asked for the ring back. I didn't mind giving it back. But I was glad to keep this. It's been more than 40 years. We both married other people and lost touch. I rarely wear it but it's a sweet reminder of young love.,https://media.rtm.com/thegreatexchange/large/36b674c9-33e4-4522-84c3-a946c68d7d35.jpeg,https://media.rtm.com/thegreatexchange/large/36b674c9-33e4-4522-84c3-a946c68d7d35.jpeg,JEWELARY
I would like to exchange this snow scraper.  It was the best gift I ever received from my ex.  Alas it’s broken now but I can say it lasted much longer than our relationship and it proved infinitely more useful than he did!,https://media.rtm.com/thegreatexchange/large/1de363fb-a84f-409f-b121-f1ad6e6b5803.jpeg,https://media.rtm.com/thegreatexchange/large/1de363fb-a84f-409f-b121-f1ad6e6b5803.jpeg,GIFT
My Ex thought he was a Ninja who could appear and disappear into my life without warning.  When I figured out how much more important that I am I kicked him to the curb.  He forgot his Funco pops.  I would like to Exchange this for a chance to win something cool for me.  It's all about me this time.,https://media.rtm.com/thegreatexchange/large/6926d348-28d2-4a33-af71-0d6682aed4ea.jpeg,https://media.rtm.com/thegreatexchange/large/6926d348-28d2-4a33-af71-0d6682aed4ea.jpeg,CLOTHING
"Ode To A Too Risque Red Leather Dress

One Valentines Day I was filled with cheer
when my husband gave me a red leather dress just like this one here.
I looked at it  my mouth agape  &
when words fell out 
I had to say 'Darling I love the red color and the fact that its leather but whats remiss 
I could only wear this red leather dress 
If I sang for KISS!
MCSapenter",https://media.rtm.com/thegreatexchange/large/6308823e-a20c-4a5c-8e47-7ad64dbe2dad.jpeg,https://media.rtm.com/thegreatexchange/large/6308823e-a20c-4a5c-8e47-7ad64dbe2dad.jpeg,VALENTINE
So I met my ex in a ceramics class. We began to talk and a few weeks later we made it official.  As class continued he asked what I like and I let him know my love of sea life creatures and the sea in general. He made this for me and I thought it was the sweetest thing ever that was until he dumped me  because he said that he needed to try new things because it's college. I want to let go of this,https://media.rtm.com/thegreatexchange/large/3443373a-0d9e-4c20-91bc-d471a05e17b1.jpeg,https://media.rtm.com/thegreatexchange/large/3443373a-0d9e-4c20-91bc-d471a05e17b1.jpeg,CLOTHING
The ring my first boyfriend gave me. I felt obligated to keep it since it was valuable at the time and for our ages. I never wear it.,https://media.rtm.com/thegreatexchange/large/efdaaeb3-1fa1-4e27-8802-a1d4d03634e1.jpeg,https://media.rtm.com/thegreatexchange/large/efdaaeb3-1fa1-4e27-8802-a1d4d03634e1.jpeg,JEWELARY
Wedding dish set; didn’t know my ex didn’t like them til years later.  Time for them to go like my ex.,https://media.rtm.com/thegreatexchange/large/2d56def4-6dfb-4156-b9b0-efec06c99bee.jpeg,https://media.rtm.com/thegreatexchange/large/2d56def4-6dfb-4156-b9b0-efec06c99bee.jpeg,ITEM
We were wandering around a Christmas Shop and I commented that I love the Dept 56 Christmas Villages.    My cheapo ex boyfriend decided he wasn't going to spend the money on a nice one and bought me one at the local hardware store instead.  Doesn't even come close to the ones we were looking at,https://media.rtm.com/thegreatexchange/large/be6ab572-4401-4f0e-896b-ca0d9f495179.jpeg,https://media.rtm.com/thegreatexchange/large/be6ab572-4401-4f0e-896b-ca0d9f495179.jpeg,CHRISTMAS
Exchange this teddy bear my ex gave me last year on vday which the next day he broke up with me,https://media.rtm.com/thegreatexchange/large/2930d924-5a81-4911-abf2-39b59dd59584.jpeg,https://media.rtm.com/thegreatexchange/large/2930d924-5a81-4911-abf2-39b59dd59584.jpeg,GIFT
Got a dog with him...,https://media.rtm.com/thegreatexchange/large/7849e81c-fc65-434d-b308-eda8f0dc2e91.jpeg,https://media.rtm.com/thegreatexchange/large/7849e81c-fc65-434d-b308-eda8f0dc2e91.jpeg,ANIMAL
He gave me this ring… needless to say it didn’t work out,https://media.rtm.com/thegreatexchange/large/dfddda46-c57c-4bf4-9848-63d8dd51f8ca.jpeg,https://media.rtm.com/thegreatexchange/large/dfddda46-c57c-4bf4-9848-63d8dd51f8ca.jpeg,JEWELARY
When I was dating my ex I had a few really bad months where my depression was worse than it had ever been in the past so he surprised me with this necklace. My name is engraved on the back along with “my forever”. Less than a month later I caught him cheating on me. I obviously was not his forever lol. For some reason I haven’t had the heart to get rid of it. ,https://media.rtm.com/thegreatexchange/large/b6ec2939-029c-4967-a58e-9bd22680c247.jpeg,https://media.rtm.com/thegreatexchange/large/b6ec2939-029c-4967-a58e-9bd22680c247.jpeg,CHEATED
Submitting his paper flower too cheap for a real one.,https://media.rtm.com/thegreatexchange/large/4490afd8-cfd4-46d8-83e7-caf072987cc1.jpeg,https://media.rtm.com/thegreatexchange/large/4490afd8-cfd4-46d8-83e7-caf072987cc1.jpeg,GIFT
This very well worn santa hat was actually a 2-part haloween/multi year santacon  costume me and my ex did. ,https://media.rtm.com/thegreatexchange/large/0d11514e-06f8-4fdf-a1e3-a398f78348d9.jpeg,https://media.rtm.com/thegreatexchange/large/0d11514e-06f8-4fdf-a1e3-a398f78348d9.jpeg,HALOWEEN
Anniversary mug my spouse gave me to show how much he loved me left the following year.,https://media.rtm.com/thegreatexchange/large/0a016400-d674-42ca-b1c2-829241c7ffa7.jpeg,https://media.rtm.com/thegreatexchange/large/0a016400-d674-42ca-b1c2-829241c7ffa7.jpeg,ANNIVERSARY
Left her Favorite cup!,https://media.rtm.com/thegreatexchange/large/869f9e78-c618-487f-8601-19a933cb6970.jpeg,https://media.rtm.com/thegreatexchange/large/869f9e78-c618-487f-8601-19a933cb6970.jpeg,OTHER
Believe it or not this is a key chain. My ex has a key chain collection numbering in the hundreds that takes 6 boxes to store and 3 shelves to display.,https://media.rtm.com/thegreatexchange/large/13526268-382f-4325-8c59-3e4315cc9fea.jpeg,https://media.rtm.com/thegreatexchange/large/13526268-382f-4325-8c59-3e4315cc9fea.jpeg,JEWELARY
"My ex-husband brought these steins with him from Germany when we married.  After breaking up he came one day went through our possessions and took the ""good"" stuff for himself.  Well he left the German steins (which aren't cheap) and I got the last laugh when he found out I wasn't going  to give them back.  He doesn't know but I'm going to give them to his children within the next few years.",https://media.rtm.com/thegreatexchange/large/748bd9a9-c97c-4f60-8c96-ebc4754595e7.jpeg,https://media.rtm.com/thegreatexchange/large/748bd9a9-c97c-4f60-8c96-ebc4754595e7.jpeg,OTHER
It was the first gift I got from my ex and it has been a while since we broke up but kept in touch from time to time. Always still had a thing for each other but always bad timing. Finally found out that he recently got married. ,https://media.rtm.com/thegreatexchange/large/25507602-ab28-44ad-82f9-dff90e0d0827.jpeg,https://media.rtm.com/thegreatexchange/large/25507602-ab28-44ad-82f9-dff90e0d0827.jpeg,CLOTHING
I broke up with him after I realized he didn’t love me the way I loved him. It was the best thing I could’ve done for myself. I wanted to give all my love to someone who appreciated it and reciprocated. He sent this to me a year later for my birthday and a letter saying he’d always love me. He wanted me in his life. Yet he slept with my best friend. Kept his exes around as friends. Not me though. ,https://media.rtm.com/thegreatexchange/large/b8d6f7a3-dc65-4c89-8fe3-07c8629094de.jpeg,https://media.rtm.com/thegreatexchange/large/b8d6f7a3-dc65-4c89-8fe3-07c8629094de.jpeg,BIRTHDAY
This is Winston. He is in very good health and traveled 900 miles with me to a new state to start fresh. My ex won him for me at a fair in 2018. He’s the only thing I have left connected to my ex and now that I’ve let go and moved on I think it’s time to let Winston go too. ,https://media.rtm.com/thegreatexchange/large/20ddc42f-c0f7-46ea-8ff3-022ba07a90b3.jpeg,https://media.rtm.com/thegreatexchange/large/20ddc42f-c0f7-46ea-8ff3-022ba07a90b3.jpeg,CLOTHING
He wore his headphones when he was watching movies.  He said it was so the noise wouldn't disturb me. I have a feeling is was so my voice wouldn't interrupt his movies.,https://media.rtm.com/thegreatexchange/large/565d0c6a-e3ec-4def-a530-d7e3dc2a7a70.jpeg,https://media.rtm.com/thegreatexchange/large/565d0c6a-e3ec-4def-a530-d7e3dc2a7a70.jpeg,CLOTHING
My ex left his disco ball! It’s from the 1970’s. Is disco really dead? That is the question!?!?! ,https://media.rtm.com/thegreatexchange/large/c85e7106-0469-4135-b5b4-d466ced7fb81.jpeg,https://media.rtm.com/thegreatexchange/large/c85e7106-0469-4135-b5b4-d466ced7fb81.jpeg,CLOTHING
My Ex left a STEIN- can’t keep it cuz it ain’t MINE!!!,https://media.rtm.com/thegreatexchange/large/7eaac566-ee7d-4bbd-b9cb-f5b115984e13.jpeg,https://media.rtm.com/thegreatexchange/large/7eaac566-ee7d-4bbd-b9cb-f5b115984e13.jpeg,OTHER
This is one of those soup spoons intended to go with dishes like ramen or pho. My ex husband had a set of colorful ramen bowls with matching spoons. A decade after our divorce and I still have this red spoon (but not the bowl)!,https://media.rtm.com/thegreatexchange/large/27758ceb-5e97-4987-a4b5-846ca9a910ee.jpeg,https://media.rtm.com/thegreatexchange/large/27758ceb-5e97-4987-a4b5-846ca9a910ee.jpeg,DIVORCE
My ex bf and I went to Dave and Busters for a date night and stayed until we won this pillow (his choice.) We took it back to our own house where we slept on it guests slept on it and it was a great topic pillow. It’s HUGE. Then when we split he had it and actually gave it back to me in a bag of my things. I moved home and 2 years later(2023) moved out. Our two kids love this pillow so I kept it,https://media.rtm.com/thegreatexchange/large/108aefc2-9a12-4d20-afd3-875b9d6faad8.jpeg,https://media.rtm.com/thegreatexchange/large/108aefc2-9a12-4d20-afd3-875b9d6faad8.jpeg,ITEM
Our honeymoon was an impromptu trip to Chicago for pizza during a blizzard. We saw a Yayoi Kusama infinity room installation at Wndr Museum where I was gifted this plate titled “Women Wait for Love but Men Always Walk Away.” He walked away I’m still waiting. ,https://media.rtm.com/thegreatexchange/large/4d71e99d-e867-4a1d-8db0-8d9a4abde569.jpeg,https://media.rtm.com/thegreatexchange/large/4d71e99d-e867-4a1d-8db0-8d9a4abde569.jpeg,TRIP
I really don’t care for stuffed animals but it’s the first gift of the few he (my ex) gave me. Can’t bring myself to get rid of it so it lives in my closet between stacks of sweaters. ,https://media.rtm.com/thegreatexchange/large/360d8233-ea22-4b93-9ddb-30fa3cc1453e.jpeg,https://media.rtm.com/thegreatexchange/large/360d8233-ea22-4b93-9ddb-30fa3cc1453e.jpeg,JEWELARY
This is my exes piggy bank.  He left it behind and I use it now as a doorstop LOL!,https://media.rtm.com/thegreatexchange/large/a2e56da8-b3c1-4c9b-bc8f-1aa59f917f29.jpeg,https://media.rtm.com/thegreatexchange/large/a2e56da8-b3c1-4c9b-bc8f-1aa59f917f29.jpeg,OTHER
Always wanted him to cook with me or spend time with me in the kitchen and he gave me this guy in his place ,https://media.rtm.com/thegreatexchange/large/5b29cff8-d469-4b3e-b78a-4c9ab40e6e66.jpeg,https://media.rtm.com/thegreatexchange/large/5b29cff8-d469-4b3e-b78a-4c9ab40e6e66.jpeg,OTHER
